x1,spacing_m,n_total,min_Psi_local,min_Psi_xfer,median_Psi_local,min_I,min_E_local,min_E_xfer,min_Gamma,P_n,gamma_local,gamma_cal,R2_local,abs_mismatch,rel_mismatch
2500.0,40.0,4,5.787617403296196,5.787617403296196,11.458144497655542,1.0,0.9077674673930388,0.9386182068025719,5.787617403296196,0.2893808701648098,0.7098531151537004,0.7296689100340923,0.9929632992620864,0.0,0.0
2500.0,40.0,5,5.325448727709636,5.325448727709636,8.386617868390044,1.0,0.8516009821598294,1.0,5.325448727709636,0.2662724363854818,0.6264160072646903,0.7296689100340923,0.9873325473900955,0.0,0.0
2500.0,40.0,6,4.934137869382855,4.934137869382855,9.80024881834148,1.0,0.817061348974957,0.9253681101487494,4.934137869382855,0.2467068934691428,0.6607731757993176,0.7296689100340923,0.9863049365438241,0.0,0.0
2500.0,40.0,7,4.164051124888564,4.164051124888564,10.606343019837682,1.0,0.8287774240441844,1.0,4.164051124888564,0.2082025562444282,0.5824969648367953,0.7296689100340923,0.9856652515428551,0.0,0.0
2500.0,40.0,8,3.540830262220934,3.540830262220934,10.45176500208245,1.0,0.8245424828283,1.0,3.540830262220934,0.1770415131110467,0.5156505588885815,0.7296689100340923,0.9822914407461698,0.0,0.0
2500.0,50.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
2500.0,50.0,2,8.920076664102337,7.672614858758028,14.853635416136939,1.0,1.0,0.8601512237709174,8.920076664102337,0.4460038332051169,0.8460325909307133,0.6953855273318986,1.0,1.2474618053443098,0.13984877622908265
2500.0,50.0,3,5.335991154842021,4.383000860328444,13.654875931492786,1.0,0.9413010844172195,0.7731878376681675,5.668740048404016,0.2834370024202008,0.7949781626420427,0.6953855273318986,0.9992082816826646,0.9529902945135769,0.1785966780789747
2500.0,50.0,4,5.621095436335947,5.621095436335947,11.582372296083582,1.0,0.9058249262011999,0.8726337897372591,5.621095436335947,0.2810547718167974,0.7115660351531892,0.6953855273318986,0.9941832566700974,0.0,0.0
2500.0,50.0,5,5.164787226806953,5.164787226806953,8.28155248497798,1.0,0.8435383270860376,0.9359686176673544,5.164787226806953,0.2582393613403477,0.6384691927083749,0.6953855273318986,0.9891768920729689,0.0,0.0
2500.0,50.0,6,5.657732884977993,5.657732884977993,8.944690135940698,1.0,0.8014759956721238,0.7209833067928315,5.657732884977993,0.2901404313926429,0.7418154522656629,0.6953855273318986,0.9816855304281727,0.0,0.0
2500.0,50.0,7,4.1100504563567855,4.1100504563567855,10.269787982942185,1.0,0.8057247387543741,0.9757194135683742,4.1100504563567855,0.2055025228178393,0.5879510431407271,0.6953855273318986,0.9784022987563613,0.0,0.0
2500.0,50.0,8,3.7538211253148037,3.7538211253148037,10.216600495168294,1.0,0.8126438782597234,1.0,3.7538211253148037,0.1876910562657402,0.5132309122718463,0.6953855273318986,0.981008175556414,0.0,0.0
2500.0,60.0,1,2.364304943161682,2.364304943161682,2.364304943161682,1.0,1.0,1.0,2.364304943161682,0.1182152471580841,,,,0.0,0.0
2500.0,60.0,2,9.570010999631306,8.326733009192974,15.485220197054222,1.0,1.0,0.8700860437374388,9.570010999631306,0.4785005499815653,0.8047766321380224,0.6656134607617791,1.0,1.2432779904383313,0.12991395626256122
2500.0,60.0,3,5.462055950892738,4.288855368405425,13.651450399814266,1.0,0.9478843733158743,0.7442873195868573,5.762365225819115,0.2881182612909558,0.7876334388323922,0.6656134607617791,0.9993464156950362,1.173200582487313,0.21479102247122916
2500.0,60.0,4,5.9999470253145635,5.9999470253145635,11.734480097279995,1.0,0.8950394206706833,0.8320473723625327,5.9999470253145635,0.2999973512657282,0.6992472654674086,0.6656134607617791,0.9925473512418564,0.0,0.0
2500.0,60.0,5,5.476984312824054,5.476984312824054,8.435521788091187,1.0,0.8299730604578411,0.8759393159252654,5.476984312824054,0.2738492156412027,0.633933816028464,0.6656134607617791,0.9882426813101709,0.0,0.0
2500.0,60.0,6,5.055102395531712,5.055102395531712,9.60682222472775,1.0,0.8518843478678177,0.7453541134299486,5.055102395531712,0.2527551197765856,0.7235165710277685,0.6656134607617791,0.9814056372467171,0.0,0.0
