friction_model,Cf,Kleak,x1,spacing_m,n_total,frac_idx,x_f,delta_x,P_1d,P_2d,alpha_1d,alpha_2d
brunone,0.0001,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.002858289387359092,0.048496643112012384,0.13467873507602357,0.35371125906136913
brunone,0.0001,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002271317037689655,0.04123731276824171,0.10702139081700797,0.300765184630879
brunone,0.0005,0.0,3000.0,20.0,5,1,3000.290023201856,0.0,0.12090698411135682,0.284897926042057,1.0,1.0
brunone,0.0005,0.0,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.023674668409173424,0.19778075340677945,0.19580894009703165,0.6942161922848915
brunone,0.0005,0.0,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008210743877930684,0.08797481377499992,0.06790959131333958,0.3087941530399662
brunone,0.0005,0.0,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004242511505579938,0.059386140015926465,0.03508905243780237,0.20844707731273485
brunone,0.0005,0.0,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0026305772906266324,0.045958489907689845,0.021757033391915873,0.16131563520369535
brunone,0.0005,1e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.12086314010055253,0.2849624118707897,1.0,1.0
brunone,0.0005,1e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.023714094985572427,0.1978144166131631,0.19620617969914897,0.694177226092745
brunone,0.0005,1e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008209602854790696,0.08805040112894923,0.06792478540571333,0.3089895279552654
brunone,0.0005,1e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004241435618243914,0.059438937002454416,0.03509287955546444,0.2085851836115346
brunone,0.0005,1e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0026287082977518076,0.04597040374911232,0.021749462206300814,0.16132093860139227
brunone,0.0005,5e-06,3000.0,20.0,5,1,3000.290023201856,0.0,0.12061324395159484,0.2849623192316932,1.0,1.0
brunone,0.0005,5e-06,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.023872227669515994,0.19778990009366046,0.19792376763447742,0.694091417514202
brunone,0.0005,5e-06,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008221447562754319,0.08813582986957455,0.06816372144052268,0.3092894180086817
brunone,0.0005,5e-06,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004254452581240949,0.059554683581097806,0.03527351094999459,0.2089914334697561
brunone,0.0005,5e-06,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002636833665796291,0.04594221113161289,0.021861891608308946,0.161222056500245
brunone,0.0005,1e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.12014412045727642,0.2846021751074805,1.0,1.0
brunone,0.0005,1e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.02405152518746619,0.19783194986945152,0.20018894887177585,0.6951174909142559
brunone,0.0005,1e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008240407371548337,0.08814245021310865,0.06858768735569253,0.30970406385622845
brunone,0.0005,1e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004278408869779058,0.05949788457472984,0.035610638735338464,0.20905632415585146
brunone,0.0005,1e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002654375940265199,0.04587451524528095,0.022093265406267656,0.16118821027265995
brunone,0.0005,5e-05,3000.0,20.0,5,1,3000.290023201856,0.0,0.11742476421983898,0.28074317960336015,1.0,1.0
brunone,0.0005,5e-05,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.025671932836250976,0.19510140905862697,0.21862452104386418,0.6949462114601336
brunone,0.0005,5e-05,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008262750341533018,0.08707160760260571,0.07036633538444885,0.31014683144082894
brunone,0.0005,5e-05,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004291356028641003,0.059529117323647004,0.036545579266455755,0.21204118799164057
brunone,0.0005,5e-05,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0026478861800977205,0.04536704886317427,0.022549640169090997,0.1615962636288076
brunone,0.0005,0.0001,3000.0,20.0,5,1,3000.290023201856,0.0,0.11422784923632597,0.276801355044689,1.0,1.0
brunone,0.0005,0.0001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.0278210948412091,0.19633395400071416,0.2435578978962481,0.7092954944856266
brunone,0.0005,0.0001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.008081542208568151,0.08913148644987683,0.07074931606081675,0.32200523886700894
brunone,0.0005,0.0001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.004109898007764039,0.06202892210308177,0.03597982484342389,0.22409182965548463
brunone,0.0005,0.0001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002468903002988734,0.04557702380260969,0.021613844780363687,0.16465607184347553
brunone,0.0005,0.0005,3000.0,20.0,5,1,3000.290023201856,0.0,0.06727059538769574,0.16542045152931012,1.0,1.0
brunone,0.0005,0.0005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.035151192484679086,0.19131455726470598,0.5225342853306824,1.156535092825616
brunone,0.0005,0.0005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.00826126541882919,0.089261255954478,0.12280648582367436,0.5396022990462107
brunone,0.0005,0.0005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.003766322607127507,0.06454101068144562,0.0559876508513316,0.3901634295201394
brunone,0.0005,0.0005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.002583814426897947,0.047806556480267555,0.03840926948850143,0.28900027800853223
brunone,0.0005,0.001,3000.0,20.0,5,1,3000.290023201856,0.0,0.051536202852612845,0.11772475360020966,1.0,1.0
brunone,0.0005,0.001,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.021465780159208747,0.12137923150408386,0.41651846606934195,1.0310425615014216
brunone,0.0005,0.001,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.017399395553492132,0.10037716729544599,0.3376150082933399,0.852642831908779
brunone,0.0005,0.001,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.010188158123073084,0.06398217158112751,0.19768934378440636,0.5434895349062219
brunone,0.0005,0.001,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.007235012730918843,0.04937920934002716,0.14038699652766587,0.4194462747207586
brunone,0.0005,0.005,3000.0,20.0,5,1,3000.290023201856,0.0,0.023453845366666,0.2937503758819974,1.0,1.0
brunone,0.0005,0.005,3000.0,20.0,5,2,3020.591647331786,20.301624129930133,0.009648501896225892,0.16816471790569795,0.4113825151221862,0.5724749028857463
brunone,0.0005,0.005,3000.0,20.0,5,3,3039.443155452436,39.1531322505798,0.005712466438942818,0.08093665715149882,0.24356204066484188,0.2755286930560794
brunone,0.0005,0.005,3000.0,20.0,5,4,3059.7447795823664,59.45475638051039,0.003554301764129151,0.061115749048359896,0.1515445211035942,0.20805334755694313
brunone,0.0005,0.005,3000.0,20.0,5,5,3080.046403712297,79.75638051044098,0.0027500579614295625,0.050231828115111614,0.11725403312064589,0.17100174923789804
