friction_model,x1,spacing_m,n_total,frac_idx,x_f,P_2d,P_2d_profile,valley,sigma_ref,Gamma_k,A_fit,gamma_local,R2_local,gamma_cal,P_env_local,P_env_xfer,E_k_local,E_k_xfer,I_k,Psi_k_local,Psi_k_xfer
steady,2000.0,90.0,5,4,2269.4315545243617,0.6803423620611319,0.6803423620611319,0.0,0.05,13.606847241222637,1.7969614945632495,0.34791935524100887,0.9547432871059934,0.396741814895877,0.6327620184307831,0.5748810444164766,1.0,1.0,1.0,13.606847241222637,13.606847241222637
steady,2000.0,90.0,5,5,2359.338747099768,0.5510284258117885,0.5510284258117885,0.0,0.05,11.020568516235768,1.7969614945632495,0.34791935524100887,0.9547432871059934,0.396741814895877,0.44682858305555934,0.38661189139929414,1.0,1.0,1.0,11.020568516235768,11.020568516235768
steady,2000.0,90.0,6,1,1999.709976798144,2.271399391383645,2.271399391383645,0.0,0.05,45.4279878276729,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,2.1351208724663766,2.271399391383645,1.0,1.0,1.0,45.4279878276729,45.4279878276729
steady,2000.0,90.0,6,2,2089.6171693735496,1.2055501737921572,1.2055501737921572,0.0,0.05,24.111003475843145,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,1.432904214849276,1.5275334320987888,0.8413333991895378,0.7892136096397999,1.0,20.285392512201874,19.02873208520793
steady,2000.0,90.0,6,3,2179.524361948956,0.876101205361009,0.876101205361009,0.0,0.05,17.52202410722018,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,0.9616385261416408,1.0272778953058173,0.9110504431183397,0.8528375908450717,1.0,15.963447827213175,14.943440826330926
steady,2000.0,90.0,6,4,2269.4315545243617,0.6816684815519505,0.6816684815519505,0.0,0.05,13.63336963103901,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,0.6453666933048553,0.6908522275247335,1.0,0.9867066420185289,1.0,13.63336963103901,13.452136368039891
steady,2000.0,90.0,6,5,2359.338747099768,0.5443342445561878,0.5443342445561878,0.0,0.05,10.886684891123757,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,0.43311302272627195,0.4646033974417433,1.0,1.0,1.0,10.886684891123757,10.886684891123757
steady,2000.0,90.0,6,6,2450.6960556844547,0.4470732359783862,0.4470732359783862,0.0,0.05,8.941464719567724,2.1351208724663766,0.3988199555984863,0.9494331820625975,0.396741814895877,0.29066713916467446,0.31244933187493057,1.0,1.0,1.0,8.941464719567724,8.941464719567724
steady,2000.0,90.0,7,1,1999.709976798144,2.244493995258772,2.2444939952587717,0.0,0.05,44.88987990517544,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,2.0876211720847277,2.244493995258772,1.0,1.0,1.0,44.88987990517544,44.88987990517544
steady,2000.0,90.0,7,2,2089.6171693735496,1.304210885430081,1.304210885430081,0.0,0.05,26.084217708601617,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,1.5169789958226183,1.5094393477908903,0.8597422172762789,0.8640366287912347,1.0,22.42570316871033,22.537719533596764
steady,2000.0,90.0,7,3,2179.524361948956,1.003761935054382,1.003761935054382,0.0,0.05,20.07523870108764,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,1.1023193788885381,1.0151094854663252,0.9105908453378267,0.9888213531895722,1.0,18.280328579182047,19.85082469801315
steady,2000.0,90.0,7,4,2269.4315545243617,0.7912465318061651,0.7912465318061651,0.0,0.05,15.824930636123302,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,0.8010051664652689,0.6826688790058361,0.9878170140872282,1.0,1.0,15.632135729112822,15.824930636123302
steady,2000.0,90.0,7,5,2359.338747099768,0.6379215486441036,0.6379215486441036,0.0,0.05,12.75843097288207,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,0.582053884738,0.4591000330855887,1.0,1.0,1.0,12.75843097288207,12.75843097288207
steady,2000.0,90.0,7,6,2450.6960556844547,0.5218833049023708,0.5218833049023708,0.0,0.05,10.437666098047416,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,0.4229519844842182,0.30874827732902527,1.0,1.0,1.0,10.437666098047416,10.437666098047416
steady,2000.0,90.0,7,7,2540.6032482598607,0.4289350381048963,0.4289350381048963,0.0,0.05,8.578700762097926,2.0876211720847277,0.31930436816047036,0.9546922591577736,0.396741814895877,0.3073398973355559,0.20763557369613483,1.0,1.0,1.0,8.578700762097926,8.578700762097926
steady,2000.0,90.0,8,1,1999.709976798144,2.2980599339578025,2.2980599339578025,0.0,0.05,45.96119867915605,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,2.0937677675690316,2.2980599339578025,1.0,1.0,1.0,45.96119867915605,45.96119867915605
steady,2000.0,90.0,8,2,2089.6171693735496,1.375706627536403,1.375706627536403,0.0,0.05,27.514132550728057,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,1.623977531046938,1.5454628505244539,0.8471217127305444,0.8901583283412836,1.0,23.307819090667973,24.491934237116585
steady,2000.0,90.0,8,3,2179.524361948956,1.1468917411837607,1.1468917411837607,0.0,0.05,22.937834823675214,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,1.2595967242381179,1.0393355660823371,0.910522962718462,1.0,1.0,20.885425321999467,22.937834823675214
steady,2000.0,90.0,8,4,2269.4315545243617,0.9599614896577754,0.9599614896577754,0.0,0.05,19.199229793155506,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,0.9769740512903311,0.6989611031783256,0.9825864754441671,1.0,1.0,18.864903533699316,19.199229793155506
steady,2000.0,90.0,8,5,2359.338747099768,0.794653877598954,0.794653877598954,0.0,0.05,15.89307755197908,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,0.7577649882123744,0.47005667822740393,1.0,1.0,1.0,15.89307755197908,15.89307755197908
steady,2000.0,90.0,8,6,2450.6960556844547,0.6560238953749701,0.6560238953749701,0.0,0.05,13.120477907499401,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,0.587741073165781,0.31611670483730697,1.0,1.0,1.0,13.120477907499401,13.120477907499401
steady,2000.0,90.0,8,7,2540.6032482598607,0.5372580594861089,0.5372580594861089,0.0,0.05,10.745161189722179,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,0.4558663628692876,0.21259089745099427,1.0,1.0,1.0,10.745161189722179,10.745161189722179
steady,2000.0,90.0,8,8,2630.5104408352668,0.4351471454117845,0.4351471454117845,0.0,0.05,8.70294290823569,2.0937677675690316,0.2540867964768095,0.9465413383820518,0.396741814895877,0.3535811095799597,0.14296900159793585,1.0,1.0,1.0,8.70294290823569,8.70294290823569
steady,2000.0,100.0,1,1,1999.709976798144,5.551387982219954,,,0.05,111.02775964439908,,,,0.39305674204113256,,,1.0,1.0,1.0,111.02775964439908,111.02775964439908
steady,2000.0,100.0,2,1,1999.709976798144,2.184525990292413,2.1845259902924132,0.0,0.05,43.690519805848254,2.184525990292413,0.5150984383226623,1.0,0.39305674204113256,2.184525990292413,2.184525990292413,1.0,1.0,1.0,43.690519805848254,43.690519805848254
steady,2000.0,100.0,2,2,2099.767981438515,1.3051270973127744,1.3051270973127744,0.0,0.05,26.10254194625549,2.184525990292413,0.5150984383226623,1.0,0.39305674204113256,1.3051270973127744,1.4745341728439643,1.0,0.8851114618764983,1.0,26.10254194625549,23.10365906074281
steady,2000.0,100.0,3,1,1999.709976798144,1.971819831846288,1.971819831846288,0.0,0.05,39.43639663692576,1.9446365168238375,0.6375024655671255,0.978856601664752,0.39305674204113256,1.9446365168238375,1.971819831846288,1.0,1.0,1.0,39.43639663692576,39.43639663692576
steady,2000.0,100.0,3,2,2099.767981438515,0.9251083752103508,0.9251083752103509,0.0,0.05,18.502167504207016,1.9446365168238375,0.6375024655671255,0.978856601664752,0.39305674204113256,1.0279562556197768,1.3309595480526197,0.899949166273212,0.6950687393647041,1.0,16.65101021965842,12.860278242663766
steady,2000.0,100.0,3,3,2199.825986078886,0.6406700452289084,0.6406700452289084,0.0,0.05,12.813400904578167,1.9446365168238375,0.6375024655671255,0.978856601664752,0.39305674204113256,0.5433889852041468,0.8983849791660509,1.0,0.7131353040025523,1.0,12.813400904578167,9.13768854939293
steady,2000.0,100.0,4,1,1999.709976798144,1.8561996917455463,1.8561996917455463,0.0,0.05,37.12399383491093,1.8036306427495146,0.35779067536797704,0.9726851571865992,0.39305674204113256,1.8036306427495146,1.8561996917455463,1.0,1.0,1.0,37.12399383491093,37.12399383491093
steady,2000.0,100.0,4,2,2099.767981438515,1.1468980646346425,1.1468980646346425,0.0,0.05,22.937961292692847,1.8036306427495146,0.35779067536797704,0.9726851571865992,0.39305674204113256,1.2611335782976163,1.2529170581004951,0.9094183870536708,0.9153822730879054,1.0,20.860203761100262,20.997003148107567
steady,2000.0,100.0,4,3,2199.825986078886,0.8859909769514956,0.8859909769514956,0.0,0.05,17.719819539029913,1.8036306427495146,0.35779067536797704,0.9726851571865992,0.39305674204113256,0.8818090936208551,0.8457070440535299,1.0,1.0,1.0,17.719819539029913,17.719819539029913
steady,2000.0,100.0,4,4,2299.8839907192573,0.6904753770007821,0.6904753770007821,0.0,0.05,13.809507540015641,1.8036306427495146,0.35779067536797704,0.9726851571865992,0.39305674204113256,0.6165780461115679,0.5708441749895883,1.0,1.0,1.0,13.809507540015641,13.809507540015641
steady,2000.0,100.0,5,1,1999.709976798144,1.944313987805138,1.944313987805138,0.0,0.05,38.88627975610276,1.8508755498910718,0.3511213779961788,0.9571778076516482,0.39305674204113256,1.8508755498910718,1.944313987805138,1.0,1.0,1.0,38.88627975610276,38.88627975610276
steady,2000.0,100.0,5,2,2099.767981438515,1.133881230339019,1.1338812303390193,0.0,0.05,22.67762460678038,1.8508755498910718,0.3511213779961788,0.9571778076516482,0.39305674204113256,1.3028281732614444,1.312393366111171,0.8703229279272563,0.8639797027463559,1.0,19.736856646208295,19.59300736675956
steady,2000.0,100.0,5,3,2199.825986078886,0.8816162907974907,0.8816162907974907,0.0,0.05,17.632325815949812,1.8508755498910718,0.3511213779961788,0.9571778076516482,0.39305674204113256,0.9170585505565978,0.8858529837338336,0.9613522389191008,0.9952173859385951,1.0,16.950875900514415,17.547997206567178
steady,2000.0,100.0,5,4,2299.8839907192573,0.6975067367970722,0.6975067367970722,0.0,0.05,13.950134735941443,1.8508755498910718,0.3511213779961788,0.9571778076516482,0.39305674204113256,0.6455159647366648,0.5979423007260628,1.0,1.0,1.0,13.950134735941443,13.950134735941443
steady,2000.0,100.0,5,5,2399.9419953596284,0.5558519468443198,0.5558519468443198,0.0,0.05,11.117038936886395,1.8508755498910718,0.3511213779961788,0.9571778076516482,0.39305674204113256,0.4543775972395672,0.40360534034731377,1.0,1.0,1.0,11.117038936886395,11.117038936886395
steady,2000.0,100.0,6,1,1999.709976798144,2.296126503807219,2.296126503807219,0.0,0.05,45.92253007614438,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,2.144891001079297,2.296126503807219,1.0,1.0,1.0,45.92253007614438,45.92253007614438
steady,2000.0,100.0,6,2,2099.767981438515,1.2438917552005897,1.2438917552005897,0.0,0.05,24.877835104011794,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,1.4814978248271942,1.5498634532534363,0.8396176723011257,0.8025815129645401,1.0,20.887870001921616,19.96649053706013
steady,2000.0,100.0,6,3,2199.825986078886,0.922757726270677,0.922757726270677,0.0,0.05,18.455154525413537,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,1.0232854741165305,1.0461430238045555,0.9017598212926401,0.8820569513667857,1.0,16.64211684676497,16.278497337689203
steady,2000.0,100.0,6,4,2299.8839907192573,0.7356180467190223,0.7356180467190223,0.0,0.05,14.712360934380445,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,0.7067935868620195,0.706136546389018,1.0,1.0,1.0,14.712360934380445,14.712360934380445
steady,2000.0,100.0,6,5,2399.9419953596284,0.59879464068414,0.59879464068414,0.0,0.05,11.9758928136828,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,0.48818945159030974,0.4766354224997112,1.0,1.0,1.0,11.9758928136828,11.9758928136828
steady,2000.0,100.0,6,6,2500.0,0.5036534738112809,0.5036534738112809,0.0,0.05,10.073069476225617,2.144891001079297,0.37003511593407573,0.9410171145991497,0.39305674204113256,0.33719737285982765,0.32172435649056697,1.0,1.0,1.0,10.073069476225617,10.073069476225617
steady,2000.0,100.0,7,1,1999.709976798144,2.2853389697542887,2.2853389697542887,0.0,0.05,45.706779395085775,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,2.096718306698753,2.2853389697542887,1.0,1.0,1.0,45.706779395085775,45.706779395085775
steady,2000.0,100.0,7,2,2099.767981438515,1.3336580566207117,1.3336580566207117,0.0,0.05,26.673161132414233,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,1.5643111123335331,1.5425819708300412,0.8525529519708206,0.8645621962657125,1.0,22.74028226183311,23.06060676998929
steady,2000.0,100.0,7,3,2199.825986078886,1.035875148642759,1.035875148642759,0.0,0.05,20.71750297285518,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,1.1670949065270693,1.0412280927348538,0.8875671917078436,0.9948590091552035,1.0,18.388175932815972,20.610994479744686
steady,2000.0,100.0,7,4,2299.8839907192573,0.8418397416678637,0.8418397416678637,0.0,0.05,16.836794833357274,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,0.8707414465716634,0.7028190148734157,0.9668079370545719,1.0,1.0,16.27794687944922,16.836794833357274
steady,2000.0,100.0,7,5,2399.9419953596284,0.6988372593249969,0.6988372593249969,0.0,0.05,13.976745186499937,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,0.6496392560172035,0.4743961204218322,1.0,1.0,1.0,13.976745186499937,13.976745186499937
steady,2000.0,100.0,7,6,2500.0,0.5988020557738347,0.5988020557738347,0.0,0.05,11.976041115476693,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,0.4846802281207959,0.3202128489819238,1.0,1.0,1.0,11.976041115476693,11.976041115476693
steady,2000.0,100.0,7,7,2600.058004640371,0.5174869357050996,0.5174869357050996,0.0,0.05,10.349738714101992,2.096718306698753,0.2929278680566432,0.9351527790234496,0.39305674204113256,0.3616082639023985,0.21614061380170083,1.0,1.0,1.0,10.349738714101992,10.349738714101992
steady,2000.0,100.0,8,1,1999.709976798144,2.309570617534773,2.3095706175347726,0.0,0.05,46.19141235069546,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,2.060980550243614,2.309570617534773,1.0,1.0,1.0,46.19141235069546,46.19141235069546
steady,2000.0,100.0,8,2,2099.767981438515,1.3547506054633571,1.3547506054633571,0.0,0.05,27.09501210926714,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,1.6253412324655485,1.5589381015766752,0.8335176505725379,0.8690214217570233,1.0,22.58417083555081,23.546145945719097
steady,2000.0,100.0,8,3,2199.825986078886,1.1344901416156998,1.1344901416156998,0.0,0.05,22.689802832313994,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,1.281785081203395,1.0522683247250384,0.8850860867803139,1.0,1.0,20.082428798669675,22.689802832313994
steady,2000.0,100.0,8,4,2299.8839907192573,0.9644786629492796,0.9644786629492795,0.0,0.05,19.28957325898559,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,1.0108480370631456,0.7102710659902225,0.9541282443911305,1.0,1.0,18.40472666865002,19.28957325898559
steady,2000.0,100.0,8,5,2399.9419953596284,0.8148065392736148,0.8148065392736148,0.0,0.05,16.296130785472293,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,0.7971802519928631,0.4794261837300013,1.0,1.0,1.0,16.296130785472293,16.296130785472293
steady,2000.0,100.0,8,6,2500.0,0.6988822825059622,0.6988822825059622,0.0,0.05,13.977645650119243,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,0.628676448750631,0.3236080936585372,1.0,1.0,1.0,13.977645650119243,13.977645650119243
steady,2000.0,100.0,8,7,2600.058004640371,0.603639549546207,0.603639549546207,0.0,0.05,12.07279099092414,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,0.4957901004517648,0.21843237152080347,1.0,1.0,1.0,12.07279099092414,12.07279099092414
steady,2000.0,100.0,8,8,2700.116009280742,0.5226495096975305,0.5226495096975305,0.0,0.05,10.45299019395061,2.060980550243614,0.2374640818689494,0.9178361436783425,0.39305674204113256,0.39099257526580655,0.14743976390945118,1.0,1.0,1.0,10.45299019395061,10.45299019395061
steady,2500.0,10.0,1,1,2500.0,0.1182152471580841,,,0.05,2.364304943161682,,,,0.4970477954716243,,,1.0,1.0,1.0,2.364304943161682,2.364304943161682
steady,2500.0,10.0,2,1,2500.0,1.074902898982332,1.074902898982332,0.0,0.05,21.49805797964664,1.074902898982332,0.8560399227493819,1.0,0.4970477954716243,1.074902898982332,1.074902898982332,1.0,1.0,1.0,21.49805797964664,21.49805797964664
steady,2500.0,10.0,2,2,2510.150812064965,0.4566629937345312,0.45666299373453123,0.0,0.05,9.133259874690623,1.074902898982332,0.8560399227493819,1.0,0.4970477954716243,0.4566629937345312,0.6538891322168343,1.0,0.6983798494805056,1.0,9.133259874690623,6.378484656552779
steady,2500.0,10.0,3,1,2500.0,1.6066834463182844,1.6066834463182844,0.0,0.05,32.13366892636569,1.5860382877878823,0.617332807827423,0.9821238886697468,0.4970477954716243,1.5860382877878823,1.6066834463182844,1.0,1.0,1.0,32.13366892636569,32.13366892636569
steady,2500.0,10.0,3,2,2510.150812064965,0.7789279626816016,0.7789279626816016,0.0,0.05,15.578559253632031,1.5860382877878823,0.617332807827423,0.9821238886697468,0.4970477954716243,0.8554791618528723,0.9773839529643731,0.9105165823028706,0.7969518635119176,1.0,14.184536528819795,12.415361828012875
steady,2500.0,10.0,3,3,2520.30162412993,0.5323913271218725,0.5323913271218725,0.0,0.05,10.64782654243745,1.5860382877878823,0.617332807827423,0.9821238886697468,0.4970477954716243,0.46142933748795495,0.5945660258722941,1.0,0.8954284368011031,1.0,10.64782654243745,9.53436667622406
steady,2500.0,10.0,4,1,2500.0,1.954698453109757,1.9546984531097573,0.0,0.05,39.09396906219514,1.8995494778184117,0.46509632460206235,0.9717413986172659,0.4970477954716243,1.8995494778184117,1.954698453109757,1.0,1.0,1.0,39.09396906219514,39.09396906219514
steady,2500.0,10.0,4,2,2510.150812064965,1.0569532660599208,1.0569532660599208,0.0,0.05,21.139065321198416,1.8995494778184117,0.46509632460206235,0.9717413986172659,0.4970477954716243,1.1930587846146972,1.1890898019343201,0.8859188496745094,0.8888758984733955,1.0,18.727496432550414,18.790005680268038
steady,2500.0,10.0,4,3,2520.30162412993,0.7633283953178535,0.7633283953178535,0.0,0.05,15.266567906357068,1.8995494778184117,0.46509632460206235,0.9717413986172659,0.4970477954716243,0.7493299227883379,0.7233517552616631,1.0,1.0,1.0,15.266567906357068,15.266567906357068
steady,2500.0,10.0,4,4,2530.452436194895,0.5707853064883827,0.5707853064883827,0.0,0.05,11.415706129767653,1.8995494778184117,0.46509632460206235,0.9717413986172659,0.4970477954716243,0.4706350939508094,0.44003216661093714,1.0,1.0,1.0,11.415706129767653,11.415706129767653
steady,2500.0,10.0,5,1,2500.0,2.3780138679772564,2.3780138679772564,0.0,0.05,47.560277359545125,2.2660553827886205,0.379961459101021,0.9559830168896186,0.4970477954716243,2.2660553827886205,2.3780138679772564,1.0,1.0,1.0,47.560277359545125,47.560277359545125
steady,2500.0,10.0,5,2,2510.150812064965,1.3519781588976785,1.3519781588976785,0.0,0.05,27.039563177953568,2.2660553827886205,0.379961459101021,0.9559830168896186,0.4970477954716243,1.549727554169212,1.4466026894181858,0.8723973160704727,0.9345884455955459,1.0,23.589242344164674,25.270863320066184
steady,2500.0,10.0,5,3,2520.30162412993,0.9924286011952892,0.9924286011952892,0.0,0.05,19.84857202390578,2.2660553827886205,0.379961459101021,0.9559830168896186,0.4970477954716243,1.0598397154776498,0.8800030013331875,0.9363949913388746,1.0,1.0,18.586103428414283,19.84857202390578
steady,2500.0,10.0,5,4,2530.452436194895,0.7902807751577757,0.7902807751577757,0.0,0.05,15.805615503155513,2.2660553827886205,0.379961459101021,0.9559830168896186,0.4970477954716243,0.7248114157110087,0.5353268648123963,1.0,1.0,1.0,15.805615503155513,15.805615503155513
steady,2500.0,10.0,5,5,2540.6032482598607,0.650515553686972,0.650515553686972,0.0,0.05,13.01031107373944,2.2660553827886205,0.379961459101021,0.9559830168896186,0.4970477954716243,0.4956896601183044,0.325652130453776,1.0,1.0,1.0,13.01031107373944,13.01031107373944
steady,2500.0,10.0,6,1,2500.0,3.0017446129398437,3.0017446129398433,0.0,0.05,60.03489225879687,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,2.83594525031625,3.0017446129398437,1.0,1.0,1.0,60.03489225879687,60.03489225879687
steady,2500.0,10.0,6,2,2510.150812064965,1.7037403129326556,1.7037403129326556,0.0,0.05,34.07480625865311,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,1.9681277971888276,1.8260330137262513,0.8656654894901594,0.9330282093071023,1.0,29.497383839179292,31.792755465997555
steady,2500.0,10.0,6,3,2520.30162412993,1.2598922939505104,1.2598922939505104,0.0,0.05,25.197845879010206,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,1.3658680560336598,1.11081953902552,0.9224114206236786,1.0,1.0,23.24278081391431,25.197845879010206
steady,2500.0,10.0,6,4,2530.452436194895,0.990864603782793,0.990864603782793,0.0,0.05,19.817292075655857,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,0.9479036621289987,0.675738083049714,1.0,1.0,1.0,19.817292075655857,19.817292075655857
steady,2500.0,10.0,6,5,2540.6032482598607,0.7843357550043148,0.7843357550043148,0.0,0.05,15.686715100086296,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,0.6578390560555171,0.41106763145729247,1.0,1.0,1.0,15.686715100086296,15.686715100086296
steady,2500.0,10.0,6,6,2549.303944315545,0.6119718705299448,0.6119718705299448,0.0,0.05,12.239437410598896,2.83594525031625,0.3652925691177273,0.9608199938570946,0.4970477954716243,0.4565360816309634,0.2500622680155751,1.0,1.0,1.0,12.239437410598896,12.239437410598896
steady,2500.0,10.0,7,1,2500.0,3.130447468556893,3.1304474685568935,0.0,0.05,62.60894937113786,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,2.8760849176999654,3.130447468556893,1.0,1.0,1.0,62.60894937113786,62.60894937113786
steady,2500.0,10.0,7,2,2510.150812064965,1.579640845836205,1.579640845836205,0.0,0.05,31.5928169167241,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,1.967575515571979,1.9043260378244624,0.8028361978152587,0.8295012589550139,1.0,25.36385701169636,26.206281406357903
steady,2500.0,10.0,7,3,2520.30162412993,1.1757901078832895,1.1757901078832897,0.0,0.05,23.51580215766579,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,1.3460497587026397,1.1584470574131622,0.8735116219006264,1.0,1.0,20.541326483036894,23.51580215766579
steady,2500.0,10.0,7,4,2530.452436194895,0.9500311045323402,0.9500311045323402,0.0,0.05,19.000622090646804,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,0.9208540859366838,0.7047110411630668,1.0,1.0,1.0,19.000622090646804,19.000622090646804
steady,2500.0,10.0,7,5,2540.6032482598607,0.7732562292802806,0.7732562292802806,0.0,0.05,15.465124585605611,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,0.6299709517451902,0.42869257456278725,1.0,1.0,1.0,15.465124585605611,15.465124585605611
steady,2500.0,10.0,7,6,2549.303944315545,0.6227893658107645,0.6227893658107645,0.0,0.05,12.45578731621529,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,0.4309731651340345,0.2607839422835803,1.0,1.0,1.0,12.45578731621529,12.45578731621529
steady,2500.0,10.0,7,7,2559.4547563805104,0.5020678665808664,0.5020678665808664,0.0,0.05,10.041357331617329,2.8760849176999654,0.37962788368618083,0.9298205112210859,0.4970477954716243,0.2948356087706957,0.15864110691053052,1.0,1.0,1.0,10.041357331617329,10.041357331617329
steady,2500.0,10.0,8,1,2500.0,2.83425398707178,2.8342539870717802,0.0,0.05,56.685079741435594,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,2.604146188009774,2.83425398707178,1.0,1.0,1.0,56.685079741435594,56.685079741435594
steady,2500.0,10.0,8,2,2510.150812064965,1.6433042099210016,1.6433042099210016,0.0,0.05,32.866084198420026,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,1.9078148219562105,1.7241444616467922,0.8613541476923906,0.9531128315961545,1.0,28.30933794271643,31.32508657383374
steady,2500.0,10.0,8,3,2520.30162412993,1.2167327836183672,1.2167327836183672,0.0,0.05,24.334655672367344,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,1.3976778306971704,1.048838296845279,0.8705388015000949,1.0,1.0,21.184261983940154,24.334655672367344
steady,2500.0,10.0,8,4,2530.452436194895,0.9706630003508284,0.9706630003508283,0.0,0.05,19.413260007016568,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,1.0239480771091247,0.6380334115846633,0.9479611535491779,1.0,1.0,18.403016350401547,19.413260007016568
steady,2500.0,10.0,8,5,2540.6032482598607,0.8048669564286506,0.8048669564286506,0.0,0.05,16.09733912857301,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,0.7501511733161642,0.3881309783622597,1.0,1.0,1.0,16.09733912857301,16.09733912857301
steady,2500.0,10.0,8,6,2549.303944315545,0.6701722134107385,0.6701722134107385,0.0,0.05,13.40344426821477,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,0.5495657401070023,0.23610935356863388,1.0,1.0,1.0,13.40344426821477,13.40344426821477
steady,2500.0,10.0,8,7,2559.4547563805104,0.5522110767694791,0.5522110767694791,0.0,0.05,11.044221535389582,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,0.40261551730195666,0.14363096467545147,1.0,1.0,1.0,11.044221535389582,11.044221535389582
steady,2500.0,10.0,8,8,2569.6055684454755,0.4485774189619749,0.4485774189619749,0.0,0.05,8.971548379239497,2.604146188009774,0.3111463477252127,0.948547736263526,0.4970477954716243,0.29495880645827893,0.08737414973949334,1.0,1.0,1.0,8.971548379239497,8.971548379239497
steady,2500.0,20.0,1,1,2500.0,0.1182152471580841,,,0.05,2.364304943161682,,,,0.6827223356407702,,,1.0,1.0,1.0,2.364304943161682,2.364304943161682
steady,2500.0,20.0,2,1,2500.0,1.050859583264585,1.050859583264585,0.0,0.05,21.0171916652917,1.050859583264585,0.877620238659079,1.0,0.6827223356407702,1.050859583264585,1.050859583264585,1.0,1.0,1.0,21.0171916652917,21.0171916652917
steady,2500.0,20.0,2,2,2520.30162412993,0.4369171199786033,0.4369171199786033,0.0,0.05,8.738342399572065,1.050859583264585,0.877620238659079,1.0,0.6827223356407702,0.4369171199786033,0.5309359663685332,1.0,0.8229186712797121,1.0,8.738342399572065,7.190945116643015
steady,2500.0,20.0,3,1,2500.0,1.6901447448354243,1.6901447448354245,0.0,0.05,33.80289489670849,1.6669811664571537,0.5617544385298805,0.9807077248001429,0.6827223356407702,1.6669811664571537,1.6901447448354243,1.0,1.0,1.0,33.80289489670849,33.80289489670849
