friction_model,x1,spacing_m,n_total,n_points,alpha_key,k_dx,r2_dx,k_idx,r2_idx,delta_r2,fit_ok,idx_better
brunone,2000.0,40.0,4,4,alpha_2d,0.35633778615959805,0.996769508172734,1.4012203359213333,0.9854862946898367,-0.011283213482897292,True,False
brunone,2000.0,40.0,5,5,alpha_2d,0.3417658941294518,0.9984157629092696,1.2327280373750311,0.9587190454317935,-0.03969671747747605,True,False
brunone,2000.0,40.0,6,6,alpha_2d,0.3719662694979694,0.9974161798150527,1.2650155318465606,0.9640003145707556,-0.03341586524429707,True,False
brunone,2000.0,40.0,7,7,alpha_2d,0.36653440439851914,0.9972180415048627,1.184508853516174,0.932957960423384,-0.06426008108147874,True,False
brunone,2000.0,40.0,8,8,alpha_2d,0.36967503286796616,0.9944619738108046,1.1533227674298343,0.9406854741295552,-0.05377649968124942,True,False
brunone,2000.0,50.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,50.0,3,3,alpha_2d,0.3154079122847352,0.9986801153312442,1.468181473775662,0.990380241996937,-0.008299873334307262,True,False
brunone,2000.0,50.0,4,4,alpha_2d,0.3318667337939572,0.9957966005359143,1.3735225776444202,0.9841351347749959,-0.011661465760918421,True,False
brunone,2000.0,50.0,5,5,alpha_2d,0.3453034565293872,0.9959395410323559,1.3123097349467547,0.9723952980984614,-0.023544242933894566,True,False
brunone,2000.0,50.0,6,6,alpha_2d,0.35530865848894433,0.9905640577979805,1.2732320145058844,0.9782877096711495,-0.012276348126830983,True,False
brunone,2000.0,50.0,7,7,alpha_2d,0.3710307108217504,0.9896444128868956,1.2651571566852766,0.9721465090860324,-0.017497903800863246,True,False
brunone,2000.0,50.0,8,8,alpha_2d,0.3357753015275297,0.9938081660383093,1.0937123116813496,0.9337610373299735,-0.06004712870833584,True,False
brunone,2000.0,60.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,60.0,3,3,alpha_2d,0.3063091056914761,0.9963703852789675,1.4915525747430736,0.9944749246855058,-0.0018954605934616842,True,False
brunone,2000.0,60.0,4,4,alpha_2d,0.34086695261272604,0.9950106963358889,1.4680176548512198,0.9874051419557436,-0.0076055543801453185,True,False
brunone,2000.0,60.0,5,5,alpha_2d,0.337557018147294,0.9944485975383176,1.3335979903423936,0.9760144915322578,-0.01843410600605977,True,False
brunone,2000.0,60.0,6,6,alpha_2d,0.3475449048963192,0.9839376873708786,1.2969173935286293,0.9842958472698439,0.0003581598989652601,True,True
brunone,2000.0,60.0,7,7,alpha_2d,0.35260734160642676,0.9852786464139576,1.2490896406783842,0.967035882265542,-0.018242764148415525,True,False
brunone,2000.0,60.0,8,8,alpha_2d,0.3451852729380471,0.9737763737179679,1.1786411508869183,0.9636207466917076,-0.010155627026260272,True,False
brunone,2000.0,70.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,70.0,3,3,alpha_2d,0.31134416651310254,0.9934241704080119,1.5708895455811773,0.9977197160904716,0.004295545682459712,True,True
brunone,2000.0,70.0,4,4,alpha_2d,0.311149138905182,0.9956906254232928,1.3797146829906337,0.9837489165214104,-0.011941708901882397,True,False
brunone,2000.0,70.0,5,5,alpha_2d,0.32236275090139727,0.9933468473310673,1.3128645198331361,0.9755778142712754,-0.017769033059791828,True,False
brunone,2000.0,70.0,6,6,alpha_2d,0.3546965532835447,0.9732110257510114,1.369179422520801,0.9930986196575402,0.019887593906528833,True,True
brunone,2000.0,70.0,7,7,alpha_2d,0.35233568099343415,0.9639449214563306,1.2989474273704376,0.97989695516926,0.015952033712929414,True,True
brunone,2000.0,70.0,8,8,alpha_2d,0.3470745489356792,0.9535942878373087,1.2284469931642128,0.9774032364080534,0.02380894857074467,True,True
brunone,2000.0,80.0,2,2,alpha_2d,,,,,,False,False
brunone,2000.0,80.0,3,3,alpha_2d,0.3262511553981413,0.9972736925062207,1.686162047935562,0.9947510105137979,-0.0025226819924227817,True,False
